dataset,algorithm,acc.mean,acc.sd,auc.mean,auc.sd,loss.mean,loss.sd,time.mean,time.sd
higgs,RGB,0.703468799143229,0.0016610553253054,0.789131135821116,0.00211842281579171,1.43939212998983,0.0314178879639009,0.343199999999937,0.0320628846398602
higgs,BRGB,0.780746404436816,0.0022731229417792,0.851238547464238,0.00126361350880364,0.471348803584233,0.00155692303999042,28.2878,0.965264745327148
higgs,ISO-BRGB,0.795856003503145,0.00186294150971484,0.863714478632204,0.00130401531275856,0.43858786529262,0.0022861993590342,38.4375333333334,0.639967618228382
higgs,XGBOOST,0.838884002519759,0.000871625759513321,0.907941545058369,0.000861040844661899,0.359950244888269,0.0014637846827711,19.8468,0.505185567037351
higgs,H2O-GNB,0.691331201203415,0.00191901774046611,0.771359319770114,0.00191920438325866,1.58413268889354,0.0348217689909768,1.15299999999994,0.0477942016805863
higgs,H2O-GBM,0.832718409546652,0.00218949253346744,0.908048874881417,0.000913068370297116,0.360149267410507,0.00156650895900759,24.4458,0.765490057787464
higgs,H2O-RF,0.830611206148132,0.00204460413471233,0.904931007764214,0.000957535600716939,0.369334065852233,0.00141783189816012,70.6436,0.769470857147949
